word,count,contexts
85631,0,doctor things are going very well the 
85632,0,
85633,0,are going very well the doctor said 
85634,0,
85635,0,very well the doctor said we came 
85636,0,well the doctor said we came in 
85637,0,
85638,0,doctor said we came in here where 
85639,0,
85640,0,
85641,0,
85642,0,
85643,0,
85644,0,where it is easy to give gas 
85645,0,
85646,0,is easy to give gas for the 
85647,0,easy to give gas for the pains 
85648,0,
85649,0,
85650,0,gas for the pains i want it 
85651,0,
85652,0,the pains i want it now catherine 
85653,0,
85654,0,
85655,0,want it now catherine said the doctor 
85656,0,it now catherine said the doctor placed 
85657,0,
85658,0,catherine said the doctor placed the rubber 
85659,0,said the doctor placed the rubber mask 
85660,0,
85661,0,doctor placed the rubber mask over her 
85662,0,placed the rubber mask over her face 
85663,0,
85664,0,
85665,0,mask over her face and turned a 
85666,0,
85667,0,her face and turned a dial and 
85668,0,
85669,0,and turned a dial and i watched 
85670,0,
85671,0,
85672,0,dial and i watched catherine breathing deeply 
85673,0,and i watched catherine breathing deeply and 
85674,0,i watched catherine breathing deeply and rapidly 
85675,0,watched catherine breathing deeply and rapidly then 
85676,0,
85677,0,breathing deeply and rapidly then she pushed 
85678,0,
85679,0,
85680,0,rapidly then she pushed the mask away 
85681,0,
85682,0,she pushed the mask away the doctor 
85683,0,pushed the mask away the doctor shut 
85684,0,
85685,0,mask away the doctor shut off the 
85686,0,away the doctor shut off the petcock 
85687,0,
85688,0,
85689,0,shut off the petcock that was n't 
85690,0,
85691,0,
85692,0,petcock that was n't a very big 
85693,0,
85694,0,
85695,0,n't a very big one i had 
85696,0,a very big one i had a 
85697,0,
85698,0,
85699,0,
85700,0,
85701,0,had a very big one a while 
85702,0,a very big one a while ago 
85703,0,
85704,0,
85705,0,one a while ago the doctor made 
85706,0,
85707,0,while ago the doctor made me go 
85708,0,ago the doctor made me go clear 
85709,0,
85710,0,doctor made me go clear out did 
85711,0,made me go clear out did n't 
85712,0,
85713,0,
85714,0,clear out did n't you doctor her 
85715,0,
85716,0,did n't you doctor her voice was 
85717,0,
85718,0,you doctor her voice was strange it 
85719,0,
85720,0,her voice was strange it rose on 
85721,0,
85722,0,was strange it rose on the word 
85723,0,
85724,0,
85725,0,rose on the word doctor the doctor 
85726,0,on the word doctor the doctor smiled 
85727,0,
85728,0,word doctor the doctor smiled i want 
85729,0,doctor the doctor smiled i want it 
85730,0,
85731,0,doctor smiled i want it again catherine 
85732,0,
85733,0,
85734,0,want it again catherine said she held 
85735,0,it again catherine said she held the 
85736,0,
85737,0,catherine said she held the rubber tight 
85738,0,
85739,0,she held the rubber tight to her 
85740,0,held the rubber tight to her face 
85741,0,
85742,0,
85743,0,tight to her face and breathed fast 
85744,0,
85745,0,her face and breathed fast i heard 
85746,0,face and breathed fast i heard her 
85747,0,
85748,0,breathed fast i heard her moaning a 
85749,0,
85750,0,i heard her moaning a little then 
85751,0,
85752,0,her moaning a little then she pulled 
85753,0,
85754,0,
85755,0,little then she pulled the mask away 
85756,0,
85757,0,she pulled the mask away and smiled 
85758,0,pulled the mask away and smiled that 
85759,0,
85760,0,mask away and smiled that was a 
85761,0,
85762,0,
85763,0,
85764,0,that was a big one she said 
85765,0,was a big one she said that 
85766,0,
85767,0,big one she said that was a 
85768,0,
85769,0,
85770,0,
85771,0,
85772,0,was a very big one do n't 
85773,0,a very big one do n't you 
85774,0,
85775,0,big one do n't you worry darling 
85776,0,
85777,0,do n't you worry darling you go 
85778,0,n't you worry darling you go away 
85779,0,
85780,0,worry darling you go away go have 
85781,0,darling you go away go have another 
85782,0,you go away go have another breakfast 
85783,0,
85784,0,away go have another breakfast i 'll 
85785,0,go have another breakfast i 'll stay 
85786,0,
85787,0,
85788,0,breakfast i 'll stay i said we 
85789,0,
85790,0,'ll stay i said we had gone 
85791,0,
85792,0,
85793,0,said we had gone to the hospital 
85794,0,
85795,0,
85796,0,gone to the hospital about three o'clock 
85797,0,
85798,0,the hospital about three o'clock in the 
85799,0,hospital about three o'clock in the morning 
85800,0,
85801,0,
85802,0,o'clock in the morning at noon catherine 
85803,0,
85804,0,the morning at noon catherine was still 
85805,0,morning at noon catherine was still in 
85806,0,
85807,0,noon catherine was still in the delivery 
85808,0,
85809,0,
85810,0,still in the delivery room the pains 
85811,0,in the delivery room the pains had 
85812,0,
85813,0,delivery room the pains had slackened again 
85814,0,
85815,0,the pains had slackened again she looked 
85816,0,
85817,0,
85818,0,slackened again she looked very tired and 
85819,0,
85820,0,she looked very tired and worn now 
85821,0,
85822,0,very tired and worn now but she 
85823,0,
85824,0,and worn now but she was still 
85825,0,
85826,0,
85827,0,but she was still cheerful i 'm 
85828,0,she was still cheerful i 'm not 
85829,0,
85830,0,
85831,0,
85832,0,
85833,0,'m not any good darling she said 
85834,0,not any good darling she said i 
85835,0,
85836,0,good darling she said i 'm so 
85837,0,
85838,0,
85839,0,
85840,0,i 'm so sorry i thought i 
85841,0,
85842,0,so sorry i thought i would do 
85843,0,
85844,0,i thought i would do it very 
85845,0,
85846,0,
85847,0,
85848,0,do it very easily now there 's 
85849,0,
85850,0,
85851,0,
85852,0,now there 's one she reached out 
85853,0,
85854,0,'s one she reached out her hand 
85855,0,
85856,0,
85857,0,reached out her hand for the mask 
85858,0,
85859,0,
85860,0,hand for the mask and held it 
85861,0,
85862,0,the mask and held it over her 
85863,0,
85864,0,
85865,0,
85866,0,it over her face the doctor moved 
85867,0,
85868,0,her face the doctor moved the dial 
85869,0,face the doctor moved the dial and 
85870,0,
85871,0,doctor moved the dial and watched her 
85872,0,
85873,0,the dial and watched her in a 
85874,0,
85875,0,
85876,0,
85877,0,her in a little while it was 
85878,0,
85879,0,
85880,0,
85881,0,
85882,0,
85883,0,
85884,0,over it was n't much catherine said 
85885,0,it was n't much catherine said she 
85886,0,was n't much catherine said she smiled 
85887,0,n't much catherine said she smiled i 
85888,0,
85889,0,catherine said she smiled i 'm a 
85890,0,
85891,0,
85892,0,
85893,0,i 'm a fool about the gas 
85894,0,
85895,0,
85896,0,fool about the gas it 's wonderful 
85897,0,
85898,0,
85899,0,gas it 's wonderful we 'll get 
85900,0,
85901,0,
85902,0,wonderful we 'll get some for the 
85903,0,
85904,0,
85905,0,
85906,0,some for the home i said there 
85907,0,
85908,0,the home i said there one comes 
85909,0,
85910,0,i said there one comes catherine said 
85911,0,said there one comes catherine said quickly 
85912,0,there one comes catherine said quickly the 
85913,0,one comes catherine said quickly the doctor 
85914,0,comes catherine said quickly the doctor turned 
85915,0,
85916,0,said quickly the doctor turned the dial 
85917,0,quickly the doctor turned the dial and 
85918,0,
85919,0,doctor turned the dial and looked at 
85920,0,
85921,0,the dial and looked at his watch 
85922,0,
85923,0,
85924,0,looked at his watch what is the 
85925,0,
85926,0,
85927,0,
85928,0,what is the interval now i asked 
85929,0,
85930,0,
85931,0,interval now i asked about a minute 
85932,0,
85933,0,
85934,0,asked about a minute do n't you 
85935,0,
85936,0,a minute do n't you want lunch 
85937,0,
85938,0,do n't you want lunch i will 
85939,0,n't you want lunch i will have 
85940,0,
85941,0,
85942,0,
85943,0,i will have something pretty soon he 
85944,0,will have something pretty soon he said 
85945,0,have something pretty soon he said you 
85946,0,
85947,0,pretty soon he said you must have 
85948,0,
85949,0,he said you must have something to 
85950,0,
85951,0,you must have something to eat doctor 
85952,0,
85953,0,have something to eat doctor catherine said 
85954,0,something to eat doctor catherine said i 
85955,0,to eat doctor catherine said i 'm 
85956,0,eat doctor catherine said i 'm so 
85957,0,
85958,0,
85959,0,
85960,0,i 'm so sorry i go on 
85961,0,
85962,0,so sorry i go on so long 
85963,0,
85964,0,
85965,0,go on so long could n't my 
85966,0,on so long could n't my husband 
85967,0,so long could n't my husband give 
85968,0,
85969,0,could n't my husband give me the 
85970,0,n't my husband give me the gas 
85971,0,
85972,0,
85973,0,give me the gas if you wish 
85974,0,
85975,0,
85976,0,gas if you wish the doctor said 
85977,0,
85978,0,you wish the doctor said you turn 
85979,0,wish the doctor said you turn it 
85980,0,
85981,0,doctor said you turn it to the 
85982,0,
85983,0,
85984,0,
85985,0,it to the numeral two i see 
85986,0,to the numeral two i see i 
85987,0,
85988,0,numeral two i see i said there 
85989,0,
85990,0,i see i said there was a 
85991,0,
85992,0,
85993,0,
85994,0,there was a marker on a dial 
85995,0,
85996,0,
85997,0,marker on a dial that turned with 
85998,0,
85999,0,a dial that turned with a handle 
86000,0,
86001,0,
86002,0,turned with a handle i want it 
86003,0,
86004,0,a handle i want it now catherine 
86005,0,
86006,0,
86007,0,want it now catherine said she held 
86008,0,it now catherine said she held the 
86009,0,
86010,0,catherine said she held the mask tight 
86011,0,
86012,0,she held the mask tight to her 
86013,0,held the mask tight to her face 
86014,0,
86015,0,
86016,0,tight to her face i turned the 
86017,0,
86018,0,her face i turned the dial to 
86019,0,
86020,0,i turned the dial to number two 
86021,0,
86022,0,the dial to number two and when 
86023,0,dial to number two and when catherine 
86024,0,
86025,0,
86026,0,two and when catherine put down the 
86027,0,and when catherine put down the mask 
86028,0,
86029,0,
86030,0,put down the mask i turned it 
86031,0,
86032,0,the mask i turned it off it 
86033,0,
86034,0,
86035,0,
86036,0,
86037,0,
86038,0,it was very good of the doctor 
86039,0,
86040,0,
86041,0,good of the doctor to let me 
86042,0,
86043,0,the doctor to let me do something 
86044,0,
86045,0,
86046,0,let me do something did you do 
86047,0,
86048,0,
86049,0,
86050,0,
86051,0,you do it darling catherine asked she 
86052,0,do it darling catherine asked she stroked 
86053,0,it darling catherine asked she stroked my 
86054,0,
86055,0,catherine asked she stroked my wrist sure 
86056,0,
86057,0,she stroked my wrist sure you 're 
86058,0,stroked my wrist sure you 're so 
86059,0,
86060,0,
86061,0,
86062,0,you 're so lovely she was a 
86063,0,
86064,0,
86065,0,
86066,0,she was a little drunk from the 
86067,0,was a little drunk from the gas 
86068,0,
86069,0,
86070,0,drunk from the gas i will eat 
86071,0,
86072,0,
86073,0,gas i will eat from a tray 
86074,0,
86075,0,
86076,0,eat from a tray in the next 
86077,0,
86078,0,
86079,0,tray in the next room the doctor 
86080,0,in the next room the doctor said 
86081,0,
86082,0,next room the doctor said you can 
86083,0,room the doctor said you can call 
86084,0,
86085,0,
86086,0,said you can call me any moment 
86087,0,
86088,0,
86089,0,call me any moment while the time 
86090,0,
86091,0,
86092,0,moment while the time passed i watched 
86093,0,while the time passed i watched him 
86094,0,
86095,0,time passed i watched him eat then 
86096,0,
86097,0,i watched him eat then after a 
86098,0,
86099,0,
86100,0,
86101,0,
86102,0,
86103,0,a while i saw that he was 
86104,0,
86105,0,
86106,0,
86107,0,that he was lying down and smoking 
86108,0,
86109,0,
86110,0,lying down and smoking a cigarette catherine 
86111,0,
86112,0,and smoking a cigarette catherine was getting 
86113,0,smoking a cigarette catherine was getting very 
86114,0,
86115,0,cigarette catherine was getting very tired do 
86116,0,
86117,0,was getting very tired do you think 
86118,0,
86119,0,
86120,0,tired do you think i 'll ever 
86121,0,
86122,0,
86123,0,think i 'll ever have this baby 
86124,0,
86125,0,
86126,0,ever have this baby she asked yes 
86127,0,
86128,0,this baby she asked yes of course 
86129,0,baby she asked yes of course you 
86130,0,
86131,0,asked yes of course you will i 
86132,0,
86133,0,
86134,0,
86135,0,you will i try as hard as 
86136,0,
86137,0,i try as hard as i can 
86138,0,
86139,0,
86140,0,
86141,0,
86142,0,i can i push down but it 
86143,0,
86144,0,i push down but it goes away 
86145,0,
86146,0,down but it goes away there it 
86147,0,but it goes away there it comes 
86148,0,
86149,0,
86150,0,away there it comes give it to 
86151,0,there it comes give it to me 
86152,0,
86153,0,
86154,0,
86155,0,
86156,0,to me at two o'clock i went 
86157,0,me at two o'clock i went out 
86158,0,
86159,0,two o'clock i went out and had 
86160,0,
86161,0,
86162,0,
86163,0,out and had lunch there were a 
86164,0,
86165,0,
86166,0,
86167,0,
86168,0,were a few men in the café 
86169,0,
86170,0,
86171,0,men in the café sitting with coffee 
86172,0,in the café sitting with coffee and 
86173,0,
86174,0,café sitting with coffee and glasses of 
86175,0,
86176,0,with coffee and glasses of kirsch or 
86177,0,
86178,0,and glasses of kirsch or marc on 
86179,0,
86180,0,of kirsch or marc on the tables 
86181,0,
86182,0,
86183,0,marc on the tables i sat down 
86184,0,
86185,0,the tables i sat down at a 
86186,0,
86187,0,
86188,0,
86189,0,down at a table can i eat 
86190,0,
86191,0,
86192,0,table can i eat i asked the 
86193,0,
86194,0,i eat i asked the waiter it 
86195,0,
86196,0,i asked the waiter it is past 
86197,0,
86198,0,
86199,0,waiter it is past time for lunch 
86200,0,it is past time for lunch is 
86201,0,
86202,0,past time for lunch is n't there 
86203,0,
86204,0,for lunch is n't there anything for 
86205,0,
86206,0,is n't there anything for all hours 
